Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Costco Wholesale #641,78749,12/16/2014,97,"4301 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.222239, -97.838958)",2803938,Routine Inspection
Country Inn & Suites,78752,11/21/2016,70,"7400 N IH 35 SVRD SB
AUSTIN, TX 78752
(30.33566, -97.702892)",11166598,Routine Inspection
Congregation Agudas Achim,78731,07/27/2015,93,"7300 HART LN
AUSTIN, TX 78731
(30.357375, -97.75468)",10092085,Routine Inspection
Coyote Ugly Saloon,78701,11/13/2014,85,"501 E 6TH ST
AUSTIN, TX 78701
(30.266747, -97.738114)",2802139,Routine Inspection
Corner Store #80,78751,05/02/2016,98,"3909 GUADALUPE ST
AUSTIN, TX 78751
(30.304901, -97.736764)",2803548,Routine Inspection
Chuy's North Lamar,78758,12/02/2015,85,"10520 N LAMAR BLVD
AUSTIN, TX 78758
(30.374993, -97.690304)",10003981,Routine Inspection
Chuy's 183,78759,07/20/2016,89,"11680 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.418101, -97.747107)",10003985,Routine Inspection
Cornucopia Popcorn,78729,03/31/2017,96,"7318 MC NEIL DR Unit 111
AUSTIN, TX 78729
(30.435081, -97.767404)",11563122,Routine Inspection
Couch Potato Austin LLC,78757,08/31/2016,99,"900 OLD KOENIG LN Unit 116
AUSTIN, TX 78757
(30.328262, -97.726145)",10715516,Routine Inspection
Crawfish Shack & Oyster Bar,78748,06/23/2015,76,"9500 S IH 35 SVRD SB Bunit 100
AUSTIN, TX 78748
(30.162196, -97.789107)",11042489,Routine Inspection
Congress Express,78704,06/16/2017,91,"3630 S CONGRESS AVE
AUSTIN, TX 78704
(30.227169, -97.761643)",11144061,Routine Inspection
Corona Cafe,78723,09/21/2016,96,"1215 CORONA DR Bldg B
AUSTIN, TX 78723
(30.312708, -97.704529)",11378683,Routine Inspection
Clairmont- Austin,78729,05/12/2016,80,"12463 LOS INDIOS TRL
AUSTIN, TX 78729
(30.439356, -97.761305)",10246567,Routine Inspection
Con'olio Oils & Vinegars,78701,02/03/2016,94,"215 LAVACA ST
AUSTIN, TX 78701
(30.265771, -97.746309)",10758655,Routine Inspection
Crave Catering,78728,01/30/2015,96,"14611 BURNET RD
AUSTIN, TX 78728
(30.450542, -97.695436)",2801535,Routine Inspection
Corner Bakery Cafe,78759,01/19/2017,88,"9761 GREAT HILLS TRL
AUSTIN, TX 78759
(30.394186, -97.750817)",10747340,Routine Inspection
Cocinita La Dona,78741,04/26/2016,94,"1710 MONTOPOLIS DR
AUSTIN, TX 78741
(30.226679, -97.702327)",10496659,Routine Inspection
Cooking w/ Concha,78741,05/16/2017,100,"6319 EL MIRANDO ST
AUSTIN, TX 78741
(30.239458, -97.692373)",10893763,Routine Inspection
Crave Catering,78728,03/16/2017,92,"14611 BURNET RD
AUSTIN, TX 78728
(30.450542, -97.695436)",2801535,Routine Inspection
"Coffee Bean & Tea Leaf, The",78732,06/10/2016,99,"5145 N FM 620 RD Bldg D
AUSTIN, TX 78732
(30.390367, -97.884685)",10737830,Routine Inspection
Corner Store #2420,78745,06/09/2017,99,"1405 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.200463, -97.799243)",2803580,Routine Inspection
Corner Store #1304,78723,09/06/2016,91,"4311 SPRINGDALE RD
AUSTIN, TX 78723
(30.286575, -97.682195)",2803527,Routine Inspection
Cocina de Consuelo,78756,02/08/2017,83,"4516 BURNET RD
AUSTIN, TX 78756
(30.31595, -97.74121)",2803082,Routine Inspection
"Coffee Bean & Tea Leaf, The",78732,02/19/2015,100,"5145 N FM 620 RD Bldg D
AUSTIN, TX 78732
(30.390367, -97.884685)",10737830,Routine Inspection
Corner Store #1308,78759,09/02/2016,100,"8656 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.433709, -97.771294)",2803587,Routine Inspection
Coyote Ugly Saloon,78701,08/12/2016,87,"501 E 6TH ST
AUSTIN, TX 78701
(30.266747, -97.738114)",2802139,Routine Inspection
"Convenient  Store, The",78759,10/27/2016,90,"12518 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.429156, -97.760067)",2803765,Routine Inspection
Clearport,78701,07/26/2017,91,"516 E 6TH ST
AUSTIN, TX 78701
(30.266597, -97.737595)",11496180,Routine Inspection
"Coffee Bean & Tea Leaf, The",78732,01/08/2016,93,"5145 N FM 620 RD Bldg D
AUSTIN, TX 78732
(30.390367, -97.884685)",10737830,Routine Inspection
"Cloak Room, The",78701,01/28/2015,93,"1300 COLORADO ST
AUSTIN, TX 78701
(30.274977, -97.742167)",2800086,Routine Inspection
Circle K Store #2704684,78735,12/30/2016,94,"6412 W US 290 HWY
AUSTIN, TX 78735
(30.234671, -97.862583)",10759314,Routine Inspection
Costco Wholesale #641,78749,02/08/2017,100,"4301 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.222239, -97.838958)",2803938,Routine Inspection
Chuy's North Lamar,78758,02/16/2017,83,"10520 N LAMAR BLVD
AUSTIN, TX 78758
(30.374993, -97.690304)",10003981,Routine Inspection
Circle K Store #2704673,78744,03/04/2016,86,"8801 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.168291, -97.784536)",10758077,Routine Inspection
Comfort Suites Hotel,78744,06/30/2016,98,"7501 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.217064, -97.693792)",10126693,Routine Inspection
"Convenient  Store, The",78759,10/16/2015,88,"12518 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.429156, -97.760067)",2803765,Routine Inspection
Comfort Inn Austin,78752,05/24/2017,84,"700 DELMAR AVE
AUSTIN, TX 78752
(30.336734, -97.703286)",11478693,Routine Inspection
Corner Store #1300,78741,12/02/2014,91,"6306 E RIVERSIDE DR
AUSTIN, TX 78741
(30.224918, -97.70321)",2803526,Routine Inspection
Church's Fried Chicken #713,78723,05/16/2017,81,"5339 CAMERON RD
AUSTIN, TX 78723
(30.311642, -97.7068)",2800226,Routine Inspection
Chuy Panaderia,78757,11/05/2014,72,"8716 RESEARCH BLVD SB Unit 290
AUSTIN, TX 78757
(30.364321, -97.718139)",10249266,1st Follow Up to Routine of 50 - 69
"Coffee Bean & Tea Leaf, The",78732,08/03/2015,100,"5145 N FM 620 RD Bldg D
AUSTIN, TX 78732
(30.390367, -97.884685)",10737830,Routine Inspection
Cook Elementary School,78758,09/07/2017,94,"1511 CRIPPLE CREEK DR
AUSTIN, TX 78758
(30.377667, -97.703772)",2800158,Routine Inspection
Common Interest,78757,10/17/2014,90,"8440 BURNET RD
AUSTIN, TX 78757
(30.366525, -97.728124)",2800143,Routine Inspection
Costco Wholesale #641,78749,12/02/2015,99,"4301 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.222239, -97.838958)",2803938,Routine Inspection
"Counter Cafe, The",78703,07/27/2015,89,"626 N LAMAR BLVD
AUSTIN, TX 78703
(30.272179, -97.753643)",10005142,Routine Inspection
Corner Store #1307,78749,12/16/2014,100,"4600 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.223517, -97.841998)",2803530,Routine Inspection
Costco - Meat Dept.,78749,06/04/2015,96,"4301 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.222239, -97.838958)",2802628,Routine Inspection
Courtyard by Marriott,78753,03/19/2015,92,"12330 N IH 35 SVRD SB
AUSTIN, TX 78753
(30.401376, -97.674873)",10780666,Routine Inspection
Cocinita La Dona,78741,12/20/2016,86,"1710 MONTOPOLIS DR
AUSTIN, TX 78741
(30.226679, -97.702327)",10496659,Routine Inspection
Corner Store #1311,78735,09/12/2016,98,"7622 W SH 71
AUSTIN, TX 78735
(30.24145, -97.881498)",2803529,Routine Inspection
Country Home Learning Center,78749,02/19/2016,100,"6900 ESCARPMENT BLVD
AUSTIN, TX 78749
(30.229574, -97.865471)",2800886,Routine Inspection
College Roadhouse LLC,78753,06/01/2015,93,"9515 N LAMAR BLVD Unit 230
AUSTIN, TX 78753
(30.365139, -97.695848)",11249409,Routine Inspection
"Corner Store, The",78745,11/18/2016,97,"525 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.225958, -97.76932)",2804084,Routine Inspection
Chuy's Barton Springs,78704,10/27/2014,76,"1728 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.263673, -97.763405)",10003983,Routine Inspection
Common Interest,78757,11/04/2016,87,"8440 BURNET RD
AUSTIN, TX 78757
(30.366525, -97.728124)",2800143,Routine Inspection
"Coffee Bean & Tea Leaf, The",78732,12/27/2016,95,"5145 N FM 620 RD Bldg D
AUSTIN, TX 78732
(30.390367, -97.884685)",10737830,Routine Inspection
"Cornerstone Hospital of Austin, LLC",78756,05/17/2016,96,"4207 BURNET RD
AUSTIN, TX 78756
(30.312212, -97.74364)",2801191,Routine Inspection
Clicks Billiards,78741,07/01/2015,82,"2121 E OLTORF ST
AUSTIN, TX 78741
(30.230266, -97.732137)",2800217,Routine Inspection
Courtney's Catering,78729,09/24/2015,100,"13233 POND SPRINGS RD
AUSTIN, TX 78729
(30.445954, -97.77926)",10062095,Routine Inspection
Community Clinical Research,78754,12/27/2016,96,"8334 CROSS PARK DR
AUSTIN, TX 78754
(30.336325, -97.675266)",10471466,Routine Inspection
Costco - Cafe,78749,12/16/2014,100,"4301 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.222239, -97.838958)",2803203,Routine Inspection
Circle C Cafe & Catering,78739,08/21/2017,99,"5919 LA CROSSE AVE
AUSTIN, TX 78739
(30.193622, -97.884704)",2801819,Routine Inspection
Comfort Inn Austin,78752,10/19/2016,82,"700 DELMAR AVE
AUSTIN, TX 78752
(30.336734, -97.703286)",11478693,Routine Inspection
Counter 3 Five VII,78701,03/09/2017,93,"315 CONGRESS AVE Unit 100
AUSTIN, TX 78701
(30.265715, -97.743659)",11268224,Routine Inspection
Cilantro's Mexican Restaurant,78745,06/14/2016,96,"1025 W STASSNEY LN
AUSTIN, TX 78745
(30.210579, -97.786929)",10019057,Routine Inspection
Cocina de Consuelo,78756,05/19/2015,93,"4516 BURNET RD
AUSTIN, TX 78756
(30.31595, -97.74121)",2803082,Routine Inspection
Corner Store #1300,78741,04/13/2017,83,"6306 E RIVERSIDE DR
AUSTIN, TX 78741
(30.224918, -97.70321)",2803526,Routine Inspection
Conans Pizza North,78757,09/19/2017,83,"2438 W ANDERSON LN
AUSTIN, TX 78757
(30.356395, -97.731374)",2800122,Routine Inspection
"Convenient  Store, The",78759,01/14/2015,94,"12518 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.429156, -97.760067)",2803765,Routine Inspection
"Corner Store, The",78745,03/28/2017,99,"525 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.225958, -97.76932)",2804084,Routine Inspection
Craig O's Pizza & Pastaria,78731,08/28/2015,90,"5501 BALCONES DR
AUSTIN, TX 78731
(30.336462, -97.757774)",10348378,Routine Inspection
Cilantro's Mexican Restaurant,78745,11/18/2015,85,"1025 W STASSNEY LN
AUSTIN, TX 78745
(30.210579, -97.786929)",10019057,Routine Inspection
Chuy's North Lamar,78758,03/23/2015,82,"10520 N LAMAR BLVD
AUSTIN, TX 78758
(30.374993, -97.690304)",10003981,Routine Inspection
Copper Restaurant & Dessert Lounge,78758,04/27/2017,76,"3401 ESPERANZA XING Unit 104
AUSTIN, TX 78758
(30.400612, -97.726912)",10687405,Routine Inspection
Corporate Caterers,78758,12/11/2015,100,"9003 WATERFORD CENTRE BLVD Unit 150
AUSTIN, TX 78758
(30.375447, -97.729831)",11250679,Routine Inspection
Conservatory at Wells Branch,78728,09/17/2015,79,"14320 TANDEM BLVD
AUSTIN, TX 78728
(30.444865, -97.694306)",11156047,Routine Inspection
Conans Pizza - Central,78705,06/23/2015,91,"603 W 29TH ST
AUSTIN, TX 78705
(30.295621, -97.743274)",2800184,Routine Inspection
Conservatory at Wells Branch,78728,08/16/2016,94,"14320 TANDEM BLVD
AUSTIN, TX 78728
(30.444865, -97.694306)",11156047,Routine Inspection
Corner Store #2420,78745,12/08/2016,99,"1405 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.200463, -97.799243)",2803580,Routine Inspection
Courtesy Shell #4,78741,12/15/2014,74,"2241 S IH 35 SVRD NB
AUSTIN, TX 78741
(30.233874, -97.740341)",11130514,Routine Inspection
"Courtyard Tennis Club, The",78731,04/20/2017,100,"5608 COURTYARD DR
AUSTIN, TX 78731
(30.353469, -97.790592)",2801083,Routine Inspection
Container Bar,78701,09/28/2016,85,"90 RAINEY ST
AUSTIN, TX 78701
(30.260293, -97.738225)",10903049,Routine Inspection
Corner Store #1304,78723,02/20/2015,100,"4311 SPRINGDALE RD
AUSTIN, TX 78723
(30.286575, -97.682195)",2803527,Routine Inspection
Church's Fried Chicken #713,78723,10/21/2014,89,"5339 CAMERON RD
AUSTIN, TX 78723
(30.311642, -97.7068)",2800226,Routine Inspection
CiCi's Pizza #71,78723,10/26/2015,78,"5365 N IH 35 SVRD NB
AUSTIN, TX 78723
(30.312963, -97.708189)",10786483,Routine Inspection
Costco #681 Food Court & Deli,78759,05/25/2017,99,"10401 RESEARCH BLVD NB
AUSTIN, TX 78759
(30.396085, -97.745776)",2801807,Routine Inspection
Clairmont- Austin,78729,11/14/2014,94,"12463 LOS INDIOS TRL
AUSTIN, TX 78729
(30.439356, -97.761305)",10246567,Routine Inspection
Corner Store # 1552,78724,09/28/2015,86,"12200 FM 969 RD
AUSTIN, TX 78724
(30.254265, -97.605654)",11239100,Routine Inspection
Craig O's Pizza & Pastaria,78731,07/29/2016,90,"5501 BALCONES DR
AUSTIN, TX 78731
(30.336462, -97.757774)",10348378,Routine Inspection
Club Pachanga,78741,07/25/2017,86,"2120 E RIVERSIDE DR
AUSTIN, TX 78741
(30.239817, -97.726603)",10558970,Routine Inspection
"Cornucopia Popcorn, Inc",78705,03/19/2015,94,"3211 RED RIVER ST
AUSTIN, TX 78705
(30.291524, -97.726916)",11081979,Routine Inspection
Cool Cafe Inc.,78722,08/07/2017,94,"3909 N IH 35 SVRD NB
AUSTIN, TX 78722
(30.296045, -97.718541)",11514098,Routine Inspection
Corner Store #1303,78748,10/20/2014,97,"8628 MANCHACA RD
AUSTIN, TX 78748
(30.185485, -97.81657)",2803589,Routine Inspection
Cigna,78717,02/06/2017,100,"11200 LAKELINE BLVD
AUSTIN, TX 78717
(30.480071, -97.797532)",11367549,Routine Inspection
County Line On The Hill,78746,06/13/2016,95,"6500 FM 2244 RD
AUSTIN, TX 78746
(30.29697, -97.835701)",2800427,Routine Inspection
"Coliseum, The - El Coliseo",78719,03/27/2015,93,"9111 FM 812 RD
AUSTIN, TX 78719
(30.161351, -97.687003)",11094853,Routine Inspection
Clayton Elementary,78739,09/04/2015,100,"7525 LA CROSSE AVE
AUSTIN, TX 78739
(30.195828, -97.906767)",2802894,Routine Inspection
County Line On The Hill,78746,09/07/2017,92,"6500 FM 2244 RD
AUSTIN, TX 78746
(30.29697, -97.835701)",2800427,Routine Inspection
Conoco,78741,10/30/2015,94,"6214 E RIVERSIDE DR
AUSTIN, TX 78741
(30.225194, -97.703922)",2803603,Routine Inspection
Compass Group @ Dimensional Fund Advisors,78746,10/23/2015,100,"6300 FM 2244 RD
AUSTIN, TX 78746
(30.296418, -97.830654)",10218828,Routine Inspection
"Coffee Bean & Tea Leaf, The",78751,06/18/2015,97,"1000 E 41ST ST
AUSTIN, TX 78751
(30.298553, -97.720058)",10361935,Routine Inspection
Corner Bakery Cafe,78759,02/17/2016,96,"9761 GREAT HILLS TRL
AUSTIN, TX 78759
(30.394186, -97.750817)",10747340,Routine Inspection
Counter Culture,78702,09/16/2015,100,"2337 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.254773, -97.717903)",10752440,Routine Inspection
Church's Fried Chicken #765,78758,03/13/2017,63,"8545 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.360714, -97.716615)",2800156,Routine Inspection
Corner Store #2420,78745,06/07/2016,99,"1405 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.200463, -97.799243)",2803580,Routine Inspection
Chuy's,78749,01/18/2017,95,"4301 W WILLIAM CANNON DR Bunit 146
AUSTIN, TX 78749
(30.222239, -97.838958)",10098616,Routine Inspection
"Corner Store, The",78745,03/12/2015,97,"525 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.225958, -97.76932)",2804084,Routine Inspection
Congress Ave Grocery,78701,01/30/2015,100,"227 CONGRESS AVE
AUSTIN, TX 78701
(30.265231, -97.743844)",10405942,Routine Inspection
Club Tu Dia Es Hoy,78741,01/06/2016,100,"749 MONTOPOLIS DR
AUSTIN, TX 78741
(30.236381, -97.696071)",11233827,Routine Inspection
Corner Store #2095,78748,06/16/2016,100,"3419 W SLAUGHTER LN
AUSTIN, TX 78748
(30.183294, -97.849492)",2803437,Routine Inspection
Con'olio Oils & Vinegars,78701,09/06/2016,97,"215 LAVACA ST
AUSTIN, TX 78701
(30.265771, -97.746309)",10758655,Routine Inspection
"Coffee Bean & Tea Leaf,The",78739,06/22/2017,100,"5701 W SLAUGHTER LN
AUSTIN, TX 78739
(30.201061, -97.869111)",10689454,Routine Inspection
"Cloak Room, The",78701,07/22/2015,93,"1300 COLORADO ST
AUSTIN, TX 78701
(30.274977, -97.742167)",2800086,Routine Inspection
Costco #681 Retail,78759,12/11/2014,100,"10401 RESEARCH BLVD NB
AUSTIN, TX 78759
(30.396085, -97.745776)",2803772,Routine Inspection
Country Home Learning Center,78749,02/15/2017,97,"6900 ESCARPMENT BLVD
AUSTIN, TX 78749
(30.229574, -97.865471)",2800886,Routine Inspection
"Coffee Bean & Tea Leaf, The",78751,01/17/2017,93,"1000 E 41ST ST
AUSTIN, TX 78751
(30.298553, -97.720058)",10361935,Routine Inspection
Courtesy Shell #2,78704,11/18/2016,85,"3906 S CONGRESS AVE
AUSTIN, TX 78704
(30.223771, -97.763421)",11155987,Routine Inspection
CoCo's Cafe,78705,01/14/2015,85,"1910 GUADALUPE ST
AUSTIN, TX 78705
(30.282621, -97.742079)",2801586,Routine Inspection
Corner Store #110,78705,06/02/2015,100,"3515 N LAMAR BLVD
AUSTIN, TX 78705
(30.304253, -97.74369)",2803547,Routine Inspection
Concrete Cowboy,78701,12/08/2015,82,"719 W 6TH ST
AUSTIN, TX 78701
(30.270199, -97.75039)",11143344,Routine Inspection
Conoco,78741,05/03/2016,84,"6214 E RIVERSIDE DR
AUSTIN, TX 78741
(30.225194, -97.703922)",2803603,Routine Inspection
Chuy's Bakery,78745,11/06/2015,86,"801 E WILLIAM CANNON DR Unit 125
AUSTIN, TX 78745
(30.19096, -97.771937)",10567002,Routine Inspection
Country Boyz Fixins,78721,06/01/2015,89,"4140 E 12TH ST
AUSTIN, TX 78721
(30.278955, -97.687101)",11019026,Routine Inspection
Costa del Sol,78754,07/12/2017,76,"7901 CAMERON RD
AUSTIN, TX 78754
(30.334832, -97.684828)",2802282,Routine Inspection
CiCi's Pizza,78745,11/19/2014,84,"1901 W WILLIAM CANNON DR Unit 107
AUSTIN, TX 78745
(30.202651, -97.805566)",10507223,Routine Inspection
Corner Store #1319,78702,08/30/2017,94,"3112 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.251742, -97.708932)",2803414,Routine Inspection
Craft Pride,78701,06/07/2016,95,"61 RAINEY ST
AUSTIN, TX 78701
(30.257995, -97.73906)",10887239,Routine Inspection
Community of Christ,78704,06/30/2016,97,"2132 BLUEBONNET LN
AUSTIN, TX 78704
(30.249215, -97.775769)",2802014,Routine Inspection
Club Casino,78745,03/01/2016,96,"5500 S CONGRESS AVE
AUSTIN, TX 78745
(30.206061, -97.774339)",2802355,Routine Inspection
Club Tu Dia Es Hoy,78741,06/04/2015,100,"749 MONTOPOLIS DR
AUSTIN, TX 78741
(30.236381, -97.696071)",11233827,Routine Inspection
Circle K Store #2704677,78744,02/09/2015,79,"1601 E ST ELMO RD
AUSTIN, TX 78744
(30.212628, -97.752516)",10758265,Routine Inspection
Costa del Sol,78754,09/13/2016,75,"7901 CAMERON RD
AUSTIN, TX 78754
(30.334832, -97.684828)",2802282,Routine Inspection
Couch Potato Austin LLC,78757,03/07/2016,100,"900 OLD KOENIG LN Unit 116
AUSTIN, TX 78757
(30.328262, -97.726145)",10715516,Routine Inspection
Corner Store #2420,78745,05/11/2015,83,"1405 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.200463, -97.799243)",2803580,Routine Inspection
Clint Small Middle School,78749,04/14/2016,100,"4801 MONTEREY OAKS BLVD
AUSTIN, TX 78749
(30.233166, -97.840593)",2801076,Routine Inspection
College House Inc - Halstead,78705,03/31/2015,100,"1905 NUECES ST
AUSTIN, TX 78705
(30.283035, -97.744138)",10174988,Routine Inspection
Common Interest,78757,09/29/2015,96,"8440 BURNET RD
AUSTIN, TX 78757
(30.366525, -97.728124)",2800143,Routine Inspection
Copperfield Elementary,78753,09/28/2015,90,"12135 THOMPKINS DR
AUSTIN, TX 78753
(30.388951, -97.660262)",2801288,Routine Inspection
Club Tierra Caliente #2,78753,01/20/2015,91,"214 E ANDERSON LN WB
AUSTIN, TX 78753
(30.343489, -97.704251)",10488645,Routine Inspection
Corner Store #1311,78735,03/03/2017,97,"7622 W SH 71
AUSTIN, TX 78735
(30.24145, -97.881498)",2803529,Routine Inspection
Corner Store #2095,78748,06/21/2017,99,"3419 W SLAUGHTER LN
AUSTIN, TX 78748
(30.183294, -97.849492)",2803437,Routine Inspection
Crave Catering,78728,09/17/2015,96,"14611 BURNET RD
AUSTIN, TX 78728
(30.450542, -97.695436)",2801535,Routine Inspection
"Courtyard Tennis Club, The",78731,10/11/2016,99,"5608 COURTYARD DR
AUSTIN, TX 78731
(30.353469, -97.790592)",2801083,Routine Inspection
Con'olio Oils & Vinegars,78701,12/08/2014,100,"215 LAVACA ST
AUSTIN, TX 78701
(30.265771, -97.746309)",10758655,Routine Inspection
Coco Paloma Desserts,78757,07/24/2015,97,"8711 BURNET RD
AUSTIN, TX 78757
(30.369758, -97.727293)",10883694,Routine Inspection
Corner Store #1551,78653,12/03/2014,100,"12300 HARRIS BRANCH PKWY
AUSTIN, TX 78653
(30.368633, -97.61327)",10959881,Routine Inspection
Crave Catering,78728,02/24/2016,77,"14611 BURNET RD
AUSTIN, TX 78728
(30.450542, -97.695436)",2801535,Routine Inspection
Chuy's North Lamar,78758,06/15/2016,86,"10520 N LAMAR BLVD
AUSTIN, TX 78758
(30.374993, -97.690304)",10003981,Routine Inspection
Corner Store #2103,78753,01/25/2016,89,"11139 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.376525, -97.675868)",2803560,Routine Inspection
Clayton Elementary,78739,02/16/2017,100,"7525 LA CROSSE AVE
AUSTIN, TX 78739
(30.195828, -97.906767)",2802894,Routine Inspection
Corner Store #1300,78741,11/03/2015,95,"6306 E RIVERSIDE DR
AUSTIN, TX 78741
(30.224918, -97.70321)",2803526,Routine Inspection
Conservatory at Wells Branch,78728,03/08/2016,82,"14320 TANDEM BLVD
AUSTIN, TX 78728
(30.444865, -97.694306)",11156047,Routine Inspection
Con'olio Oils & Vinegars,78701,06/22/2015,100,"215 LAVACA ST
AUSTIN, TX 78701
(30.265771, -97.746309)",10758655,Routine Inspection
Clark's Oyster Bar,78703,03/26/2015,85,"1200 W 6TH ST
AUSTIN, TX 78703
(30.272796, -97.757362)",10816203,Routine Inspection
Circle K Store #2704673,78744,02/13/2015,81,"8801 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.168291, -97.784536)",10758077,Routine Inspection
Club Casino,78745,04/04/2017,99,"5500 S CONGRESS AVE
AUSTIN, TX 78745
(30.206061, -97.774339)",2802355,Routine Inspection
Coco's Cafe,78758,10/04/2016,82,"8557 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.36101, -97.716698)",2801382,Routine Inspection
Club Tierra Caliente #2,78753,11/16/2016,84,"214 E ANDERSON LN WB
AUSTIN, TX 78753
(30.343489, -97.704251)",10488645,Routine Inspection
Con'olio Oils & Vinegars,78759,04/04/2017,97,"10000 RESEARCH BLVD SB Unit 130
AUSTIN, TX 78759
(30.392352, -97.746845)",10352489,Routine Inspection
